parent,actstart,createdate,durationinhours,parentid,targcomptime,physicalpercentcomplete,istask,id,projectid,taskid,workordergroup,wopriority,fnl,remainingduration,sne,interruptible,referencestart,statusdate,schedfinish,workordernumber,name,schedstart,actfinish,targstarttime,referenceend,status
A388AWR-3C-FBF00,null,2019-03-11 20:11:15.0,0.8,WORKORDER_A388AWR-3C-FBF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1237_BEDFORD_EAGLENA,82,80,A388AWR-3C-FBF00,84,null,null,null,1,null,2019-03-11 20:11:15.0,2019-04-15 00:48:00.0,AWRAF/1237,GVI - RH WING TIP (EWIS)-388-ZL-536-00001-01/636,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBG00,null,2019-03-11 20:13:52.0,0.21666666666666667,WORKORDER_A388AWR-3C-FBG00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1275_BEDFORD_EAGLENA,82,65,A388AWR-3C-FBG00,32,null,null,null,1,null,2019-03-11 20:13:52.0,2019-04-15 00:13:00.0,AWRAF/1275,LH BODY GEAR AUX DOOR-388-ZL-753-00001-01/753,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 19:59:19.0,0.23333333333333334,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0019_BEDFORD_EAGLENA,82,16,A388AWR-3C-FBC00,93,null,null,null,1,null,2019-03-11 19:59:19.0,2019-04-15 00:14:00.0,AWRAV/0019,GVI - LH L/HIRF WIRING THS SPAR BOX-388-200335-00001-01/330,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAA00,null,2019-03-11 19:42:31.0,5.566666666666666,WORKORDER_A388AWR-3C-FAA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/219_BEDFORD_EAGLENA,82,18,A388AWR-3C-FAA00,35,null,null,null,1,null,2019-03-11 19:42:31.0,2019-04-15 05:34:00.0,AWRAV/219,ADAPT PEPDC WIRING GAUGE-AK24-8102,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:16.0,0.5333333333333333,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0883_BEDFORD_EAGLENA,82,36,A388AWR-3C-IE000,37,null,null,null,1,null,2019-03-11 20:21:16.0,2019-04-15 00:32:00.0,AWRAF/0883,DVI - LH WING FITTINGS-388-572600-00501-01/571,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HA000,null,2019-03-11 20:18:03.0,5.5,WORKORDER_A388AWR-3C-HA000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0490_BEDFORD_EAGLENA,82,11,A388AWR-3C-HA000,1,null,null,null,1,null,2019-03-11 20:18:03.0,2019-04-15 05:30:00.0,AWRAF/0490,POTABLE WATER TANK INSTL-388-381141-WATERTANK7-8-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HA000,null,2019-03-11 20:17:47.0,6.55,WORKORDER_A388AWR-3C-HA000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0695_BEDFORD_EAGLENA,82,4,A388AWR-3C-HA000,62,null,null,null,1,null,2019-03-11 20:17:47.0,2019-04-15 06:33:00.0,AWRAF/0695,RADOME INSTALLATION-388-531511-RADOME INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:47:56.0,0.7,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0688_BEDFORD_EAGLENA,82,1,A388AWR-3C-FBA00,66,null,null,null,1,null,2019-03-11 19:47:56.0,2019-04-15 00:42:00.0,AWRAF/0688,GVI - NOSE FUSELAGE-388-531100-00708-01/100,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:52:39.0,1.8,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1143_BEDFORD_EAGLENA,82,135,A388AWR-3C-FBA00,58,null,null,null,1,null,2019-03-11 19:52:39.0,2019-04-15 01:48:00.0,AWRAF/1143,GVI- CENTER BELLY FAIRING-388-ZL-193-00001-01/190,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:01:24.0,10,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB868312001_BEDFORD_EAGLENA,82,317,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:01:24.0,2019-04-15 10:00:00.0,AWRB868312001,NRI FOR 388-LAV 1MB-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBF00,null,2019-03-11 20:10:43.0,0.5333333333333333,WORKORDER_A388AWR-3C-FBF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0884_BEDFORD_EAGLENA,82,64,A388AWR-3C-FBF00,98,null,null,null,1,null,2019-03-11 20:10:43.0,2019-04-15 00:32:00.0,AWRAF/0884,DVI - RH WING FITTINGS-388-572600-00501-01/671,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:54:24.0,9,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB874351001_BEDFORD_EAGLENA,82,111,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:54:24.0,2019-04-15 09:00:00.0,AWRB874351001,NRI FOR 388-SEWC380-25-0189,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:39.0,1.7666666666666666,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0260_BEDFORD_EAGLENA,82,33,A388AWR-3C-CB000,49,null,null,null,1,null,2019-03-11 19:36:39.0,2019-04-15 01:46:00.0,AWRAF/0260,OPC - RH WING AILERON-388-271400-00006-01/690,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:15:10.0,0.26666666666666666,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0591_BEDFORD_EAGLENA,82,23,A388AWR-3C-FBH00,25,null,null,null,1,null,2019-03-11 20:15:10.0,2019-04-15 00:16:00.0,AWRAF/0591,GVI - PAX/CREW DOORS-388-521000-00006-01/844,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:59:53.0,3,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB861969001_BEDFORD_EAGLENA,82,272,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:59:53.0,2019-04-15 03:00:00.0,AWRB861969001,NRI FOR 388-321100-00504-01/740,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAB00,null,2019-03-11 19:43:21.0,0.95,WORKORDER_A388AWR-3C-FAB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0200_BEDFORD_EAGLENA,82,4,A388AWR-3C-FAB00,86,null,null,null,1,null,2019-03-11 19:43:21.0,2019-04-15 00:57:00.0,AWRAV/0200,TEMPUS CHECKS-388-SEWC380-25-0073/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:38:14.0,8.75,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/328_BEDFORD_EAGLENA,82,56,A388AWR-3C-HB000,82,null,null,null,1,null,2019-03-11 20:38:14.0,2019-04-15 08:45:00.0,AWRAF/328,388-280-LH-1-SEAT-INSTL-388-280-LH-1-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JD000,null,2019-03-11 20:25:14.0,2.033333333333333,WORKORDER_A388AWR-3C-JD000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0476_BEDFORD_EAGLENA,82,17,A388AWR-3C-JD000,43,null,null,null,1,null,2019-03-11 20:25:14.0,2019-04-15 02:02:00.0,AWRAF/0476,FNC - ENG #1 - OPV-388-361100-E7002-01/450,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-H0000,null,2019-03-11 19:31:49.0,0,WORKORDER_A388AWR-3C-H0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-HE000_BEDFORD_EAGLENA,82,null,A388AWR-3C-HE000,0,null,null,null,0,null,2019-03-11 19:31:49.0,2019-04-15 00:00:00.0,A388AWR-3C-HE000,Access closing Z500: LH Wing,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:52:53.0,8,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB863017001_BEDFORD_EAGLENA,82,66,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:52:53.0,2019-04-15 08:00:00.0,AWRB863017001,NRI FOR EK-ACBY-ACCESS PANELS-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:29.0,1.0333333333333334,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0384_BEDFORD_EAGLENA,82,70,A388AWR-3C-CB000,93,null,null,null,1,null,2019-03-11 19:37:29.0,2019-04-15 01:02:00.0,AWRAF/0384,TRIM TANK TRANSFER SYSTEM-388-282700-00002-01/190,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:04:06.0,1,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB855275001_BEDFORD_EAGLENA,82,395,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:04:06.0,2019-04-15 01:00:00.0,AWRB855275001,NRI FOR 388-270-RH-1-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:48:15.0,1.25,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0261_BEDFORD_EAGLENA,82,10,A388AWR-3C-FBA00,75,null,null,null,1,null,2019-03-11 19:48:15.0,2019-04-15 01:15:00.0,AWRAF/0261,DVI - RUDDER CONTROL LINKAGE-388-272100-00001-01/120,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAB00,null,2019-03-11 19:43:45.0,4.2,WORKORDER_A388AWR-3C-FAB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1351_BEDFORD_EAGLENA,82,15,A388AWR-3C-FAB00,24,null,null,null,1,null,2019-03-11 19:43:45.0,2019-04-15 04:12:00.0,AWRAF/1351,INSP REINFORCED UD BEAM FR71-AK53-8077/LH,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:49:24.0,2.3,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0713_BEDFORD_EAGLENA,82,43,A388AWR-3C-FBA00,35,null,null,null,1,null,2019-03-11 19:49:24.0,2019-04-15 02:18:00.0,AWRAF/0713,GVI - FUSELAGE INTERNAL STR-388-532100-00502-01/130,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HA000,null,2019-03-11 20:17:58.0,5.283333333333333,WORKORDER_A388AWR-3C-HA000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0486_BEDFORD_EAGLENA,82,9,A388AWR-3C-HA000,3,null,null,null,1,null,2019-03-11 20:17:58.0,2019-04-15 05:17:00.0,AWRAF/0486,POTABLE WATER TANK INSTL-388-381141-WATERTANK3-4-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:07:54.0,1,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB868426001_BEDFORD_EAGLENA,82,505,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:07:54.0,2019-04-15 01:00:00.0,AWRB868426001,NRI FOR ML70DR78-043/RH TR,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:37:18.0,1.05,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0143_BEDFORD_EAGLENA,82,62,A388AWR-3C-CB000,78,null,null,null,1,null,2019-03-11 19:37:18.0,2019-04-15 01:03:00.0,AWRAV/0143,OPC - RH WING FUEL FAWR SYSTEM-388-282100-00004-01/600,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:55:07.0,0.48333333333333334,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0202_BEDFORD_EAGLENA,82,67,A388AWR-3C-FBB00,43,null,null,null,1,null,2019-03-11 19:55:07.0,2019-04-15 00:29:00.0,AWRAF/0202,DVI - UD L1 DR CAB ESCAPE FACILITIES-388-256200-00001-01/231,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:07:22.0,3,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB863493001_BEDFORD_EAGLENA,82,491,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:07:22.0,2019-04-15 03:00:00.0,AWRB863493001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:19.0,1.2,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0177_BEDFORD_EAGLENA,82,102,A388AWR-3C-FBB00,62,null,null,null,1,null,2019-03-11 19:56:19.0,2019-04-15 01:12:00.0,AWRAF/0177,GVI - LAV ATTACHMENT POINTS-388-254000-00002-01-5ML/250,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:36:07.0,1.2,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0014_BEDFORD_EAGLENA,82,9,A388AWR-3C-CB000,30,null,null,null,1,null,2019-03-11 19:36:07.0,2019-04-15 01:12:00.0,AWRAF/0014,OPC - LDCC VENT ISOL VLV P/B-388-212800-00001-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:58:24.0,3,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB861108001_BEDFORD_EAGLENA,82,227,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:58:24.0,2019-04-15 03:00:00.0,AWRB861108001,NRI FOR 388-442101-03-ES/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:38:38.0,2.65,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/35_BEDFORD_EAGLENA,82,68,A388AWR-3C-HB000,72,null,null,null,1,null,2019-03-11 20:38:38.0,2019-04-15 02:39:00.0,AWRAF/35,388-220-MID-2-SEAT-INSTL-388-220-MID-2-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:35:39.0,7.2,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/215_BEDFORD_EAGLENA,82,198,A388AWR-3C-EB000,78,null,null,null,1,null,2019-03-11 20:35:39.0,2019-04-15 07:12:00.0,AWRCAB/215,388-UD-G3U3-NTF-REM-388-UD-G3U3-NTF-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:01:12.0,9,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB866598001_BEDFORD_EAGLENA,82,311,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:01:12.0,2019-04-15 09:00:00.0,AWRB866598001,NRI FOR 388-236000-00002-01/600,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:52:32.0,1.05,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0756_BEDFORD_EAGLENA,82,131,A388AWR-3C-FBA00,71,null,null,null,1,null,2019-03-11 19:52:32.0,2019-04-15 01:03:00.0,AWRAF/0756,AIR CON PACK CHECK VALVE-388-533100-00525-01/190,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-H0000,null,2019-03-11 19:31:48.0,0,WORKORDER_A388AWR-3C-H0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-HD000_BEDFORD_EAGLENA,82,null,A388AWR-3C-HD000,0,null,null,null,0,null,2019-03-11 19:31:48.0,2019-04-15 00:00:00.0,A388AWR-3C-HD000,Access closing Z400: Engines and pylons,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:49:52.0,0.36666666666666664,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0712_BEDFORD_EAGLENA,82,56,A388AWR-3C-FBA00,73,null,null,null,1,null,2019-03-11 19:49:52.0,2019-04-15 00:22:00.0,AWRAF/0712,GVI-CTR WINGBOX DRAIN STRAINER-388-531900-00008-01/140,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JB000,null,2019-03-11 20:23:21.0,0.8,WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0055_BEDFORD_EAGLENA,82,2,A388AWR-3C-JB000,32,null,null,null,1,null,2019-03-11 20:23:21.0,2019-04-15 00:48:00.0,AWRCAB/0055,OPC - CABIN ATTENDANT SEATS-388-252200-00002-01/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JC000,null,2019-03-11 20:24:35.0,1.35,WORKORDER_A388AWR-3C-JC000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRNDT/0009_BEDFORD_EAGLENA,82,7,A388AWR-3C-JC000,59,null,null,null,1,null,2019-03-11 20:24:35.0,2019-04-15 01:21:00.0,AWRNDT/0009,SDI (HFEC) - RH UPPER CORNER FR108-388-535100-00730-01/312,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:52:44.0,5,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB862651001_BEDFORD_EAGLENA,82,61,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:52:44.0,2019-04-15 05:00:00.0,AWRB862651001,NRI FOR 388-275000-00006-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:50:42.0,0.7166666666666667,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0773_BEDFORD_EAGLENA,82,80,A388AWR-3C-FBA00,94,null,null,null,1,null,2019-03-11 19:50:42.0,2019-04-15 00:43:00.0,AWRAF/0773,BELLY FAIRING - DVI-388-533500-00505-01/145,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:33:04.0,7,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/955_BEDFORD_EAGLENA,82,122,A388AWR-3C-EB000,62,null,null,null,1,null,2019-03-11 20:33:04.0,2019-04-15 07:00:00.0,AWRAF/955,388-BAR 3U1-REM-388-BAR 3U1-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:17:26.0,0.48333333333333334,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1299_BEDFORD_EAGLENA,82,90,A388AWR-3C-FBH00,54,null,null,null,1,null,2019-03-11 20:17:26.0,2019-04-15 00:29:00.0,AWRAF/1299,GVI - MD PAX/CREW DOOR M5L-388-ZL-835-00001-01/835,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:49:39.0,1,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1127_BEDFORD_EAGLENA,82,50,A388AWR-3C-FBA00,93,null,null,null,1,null,2019-03-11 19:49:39.0,2019-04-15 01:00:00.0,AWRAF/1127,GVI - LWR DECK FWD CC (EWIS)-388-ZL-131-00002-01/130,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:01:27.0,2,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0415_BEDFORD_EAGLENA,82,4,A388AWR-3C-FBD00,19,null,null,null,1,null,2019-03-11 20:01:27.0,2019-04-15 02:00:00.0,AWRAF/0415,DVI - GREEN HYD AUTOMATIC DRAIN VALVE-388-291000-00010-01/450,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IG000,null,2019-03-11 20:22:21.0,3.6333333333333333,WORKORDER_A388AWR-3C-IG000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0439_BEDFORD_EAGLENA,82,7,A388AWR-3C-IG000,93,null,null,null,1,null,2019-03-11 20:22:21.0,2019-04-15 03:38:00.0,AWRAF/0439,SERVICE RH BLG SHOCK ABSORBER-388-321700-00004-01/760,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:33:25.0,9.533333333333333,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/999_BEDFORD_EAGLENA,82,133,A388AWR-3C-EB000,70,null,null,null,1,null,2019-03-11 20:33:25.0,2019-04-15 09:32:00.0,AWRAF/999,388-GLY G2M4-REM-388-GLY G2M4-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:52:50.0,5.35,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0046_BEDFORD_EAGLENA,82,1,A388AWR-3C-FBB00,61,null,null,null,1,null,2019-03-11 19:52:50.0,2019-04-15 05:21:00.0,AWRCAB/0046,GVI - PAX SEAT BELT AND BUCKLES-388-252100-00001-01/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:43:07.0,6.2,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/3_BEDFORD_EAGLENA,82,199,A388AWR-3C-HB000,81,null,null,null,1,null,2019-03-11 20:43:07.0,2019-04-15 06:12:00.0,AWRCAB/3,388-220-AISLE2-CARPET-INSTL-388-220-AISLE2-CARPET-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:53:52.0,0.8333333333333334,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0089_BEDFORD_EAGLENA,82,30,A388AWR-3C-FBB00,93,null,null,null,1,null,2019-03-11 19:53:52.0,2019-04-15 00:50:00.0,AWRCAB/0089,DVI - GALLEY (G3U2)-388-253005-11-ES/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:14:25.0,0.9,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0209_BEDFORD_EAGLENA,82,2,A388AWR-3C-FBH00,63,null,null,null,1,null,2019-03-11 20:14:25.0,2019-04-15 00:54:00.0,AWRAF/0209,DVI - MD L2 DR CAB ESCAPE FACILITIES-388-256200-00001-01/832,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:42:48.0,5.466666666666667,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/220_BEDFORD_EAGLENA,82,190,A388AWR-3C-HB000,81,null,null,null,1,null,2019-03-11 20:42:48.0,2019-04-15 05:28:00.0,AWRCAB/220,388-UD-G3U5-NTF-INSTL-388-UD-G3U5-NTF-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-CB000,null,2019-03-11 19:38:12.0,0.23333333333333334,WORKORDER_A388AWR-3C-CB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0189_BEDFORD_EAGLENA,82,95,A388AWR-3C-CB000,85,null,null,null,1,null,2019-03-11 19:38:12.0,2019-04-15 00:14:00.0,AWRAV/0189,OPC - NSS MASTER SW SWITCH-388-461100-00001-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:52:01.0,0.2,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1137_BEDFORD_EAGLENA,82,116,A388AWR-3C-FBA00,52,null,null,null,1,null,2019-03-11 19:52:01.0,2019-04-15 00:12:00.0,AWRAF/1137,GVI -LD BULK CARGO (EWIS)-388-ZL-161-00001-01/160,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:06:21.0,5,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB868412001_BEDFORD_EAGLENA,82,461,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:06:21.0,2019-04-15 05:00:00.0,AWRB868412001,NRI FOR ML70DR78-043/RH TR,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:56:50.0,5,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB859713001_BEDFORD_EAGLENA,82,182,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:56:50.0,2019-04-15 05:00:00.0,AWRB859713001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAA00,null,2019-03-11 19:42:17.0,1.35,WORKORDER_A388AWR-3C-FAA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1080_BEDFORD_EAGLENA,82,11,A388AWR-3C-FAA00,13,null,null,null,1,null,2019-03-11 19:42:17.0,2019-04-15 01:21:00.0,AWRAF/1080,INSP FSK INSTALLED IN CARGO-388-SEWC380-25-0110,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBG00,null,2019-03-11 20:14:12.0,0.55,WORKORDER_A388AWR-3C-FBG00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1272_BEDFORD_EAGLENA,82,76,A388AWR-3C-FBG00,69,null,null,null,1,null,2019-03-11 20:14:12.0,2019-04-15 00:33:00.0,AWRAF/1272,GVI - RH BODY LANDING GEAR (EWIS)-388-ZL-751-00001-01/761,2019-04-15 00:00:00.0,null,null,null,WAPPR
